,Unnamed: 0,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
16794,17759,performance,done,,chain-prev,sat-loop,5,shared_memory-pt-10,pnml,"tg,bs,hf",0.19,1099.0,428678.0,480723.0,100.7056,108.3668,131.0,210.0,744.0,744.0,3.35,1830519.0,28359.0,1790.0,2185.0,1380.0,3.6,2664528.0,,,,,,,,,,
16795,17760,performance,done,,chain,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,280.0,280.0,0.29,1029.0,2546.0,502.0,614.0,549.0,0.31,1091360.0,,,,,,,,,,
16796,17761,performance,done,,chain-prev,sat-loop,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,756.0,756.0,11.24,32209356.0,254594.0,12997.0,10130.0,111267.0,11.32,2941476.0,,,,,,,,,,
16797,17762,performance,done,,chain,sat-loop,5,RAS-C-5,pnml,"tg,bs,hf",0.0,34.0,2025.0,2682.0,8.2015,8.3955,30.0,20.0,143.0,143.0,0.05,1200.0,228.0,188.0,278.0,206.0,0.06,75764.0,,,,,,,,,,
16798,17763,performance,done,,chain-prev,sat-like,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.08,624.0,151011.0,168691.0,40.20096,42.76029000000001,270.0,116.0,2241.0,2241.0,10.98,2271960.0,359274.0,1893.0,2349.0,11511.0,11.19,2894744.0,,,,,,,,,,
16799,17764,performance,done,,bfs-prev,none,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1958.0,1958.0,0.58,10380.0,1209.0,733.0,870.0,844.0,0.58,1809520.0,,,,,,,,,,
16800,17765,performance,done,,chain-prev,sat-loop,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.04,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,1760.0,1760.0,1.76,4650.0,5421.0,894.0,1707.0,1592.0,1.81,2764296.0,,,,,,,,,,
16801,17766,performance,done,,bfs,none,5,dnawalk-04,pnml,"tg,bs,hf",0.06,494.0,110419.0,119561.0,26.7674,28.008000000000006,34.0,250.0,6500.0,6500.0,9.85,432884827.0,4856.0,1205.0,1878.0,1806.0,9.93,2969028.0,,,,,,,,,,
16802,17767,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0032DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,754.0,754.0,3.15,354501.0,14601.0,5256.0,4275.0,15912.0,3.16,2878344.0,,,,,,,,,,
16803,17768,performance,done,,bfs,none,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.63,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,8888.0,8888.0,9.3,34877423.0,4190.0,6156.0,6853.0,3729.0,11.35,2994564.0,,,,,,,,,,
16804,17769,performance,done,,bfs-prev,sat-like,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.661,11.0,9.0,55.0,55.0,0.0,10.0,40.0,57.0,79.0,43.0,0.0,72.0,,,,,,,,,,
16805,17770,performance,done,,chain-prev,sat-loop,5,fivediningphilosophers-lr-boxed,pnml,"tg,bs,hf",0.0,36.0,1014.0,1320.0,7.165,7.354,20.0,15.0,56.0,56.0,0.0,82.0,87.0,115.0,133.0,80.0,0.0,76.0,,,,,,,,,,
16806,17771,performance,done,,bfs-prev,sat-like,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,360.0,360.0,0.11,1863.0,780.0,445.0,558.0,340.0,0.13,466712.0,,,,,,,,,,
16807,17772,performance,done,,chain,sat-like,5,dnawalk-03,pnml,"tg,bs,hf",0.01,231.0,20846.0,22802.0,17.546,18.576,14.0,84.0,736.0,736.0,0.27,5248.0,433.0,387.0,618.0,586.0,0.29,555672.0,,,,,,,,,,
16808,17773,performance,done,,chain-prev,none,5,Philosophers-200,pnml,"tg,bs,hf",1.94,43.0,107162.0,145703.0,12.968654,13.108871,1000.0,1000.0,2000.0,2000.0,3.55,2.6561398887587517e+95,6375.0,7400.0,8802.0,5600.0,5.74,2908660.0,,,,,,,,,,
16809,17774,performance,done,,chain,sat-like,5,dnawalk-14,pnml,"tg,bs,hf",0.07,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,40878.0,40878.0,53.39,1860879029.0,25388.0,1434.0,2306.0,2172.0,53.48,3014876.0,,,,,,,,,,
16810,17775,performance,done,,chain,sat-like,5,simple_lbs-2,pnml,"tg,bs,hf",0.01,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,945.0,945.0,0.2,832.0,1010.0,480.0,923.0,766.0,0.23,741452.0,,,,,,,,,,
16811,17776,performance,done,,bfs,none,5,cs_repetitions-2-unfolded,pnml,"tg,bs,hf",0.0,76.0,3536.0,4492.0,13.986,14.72,23.0,28.0,588.0,588.0,0.45,7424.0,739.0,288.0,344.0,260.0,0.47,1115056.0,,,,,,,,,,
16812,17777,performance,done,,bfs-prev,none,5,cs_repetitions-2-unfolded,pnml,"tg,bs,hf",0.0,76.0,3536.0,4492.0,13.986,14.72,23.0,28.0,588.0,588.0,0.4,7424.0,739.0,288.0,344.0,260.0,0.4,1192004.0,,,,,,,,,,
16813,17778,performance,done,,bfs,sat-loop,5,FMS-50,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,3185.0,3185.0,27.47,4.24025581818266e+17,46077.0,23325.0,22485.0,109188.0,27.5,3040464.0,,,,,,,,,,
16814,17779,performance,done,,bfs,sat-loop,5,trg_1-50-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,2184.0,2184.0,32.03,705712.0,36713.0,3015.0,2124.0,15996.0,32.04,2942736.0,,,,,,,,,,
16815,17780,performance,done,,bfs-prev,none,5,RAS-C-10,pnml,"tg,bs,hf",0.0,34.0,4365.0,5937.0,8.792,8.931000000000003,60.0,40.0,1240.0,1240.0,0.79,823552.0,509.0,388.0,596.0,476.0,0.8,2254824.0,,,,,,,,,,
16816,17781,performance,done,,bfs,sat-like,5,RAS-R-3,pnml,"tg,bs,hf",0.0,22.0,583.0,720.0,6.3,6.525,12.0,8.0,54.0,54.0,0.0,20.0,33.0,68.0,76.0,44.0,0.0,76.0,,,,,,,,,,
16817,17782,performance,done,,chain,sat-loop,5,closed_system2,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,14203.0,14203.0,7.82,349874.0,10107.0,1648.0,1950.0,1053.0,7.98,2866908.0,,,,,,,,,,
16818,17783,performance,done,,bfs-prev,none,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,72.0,72.0,0.0,14.0,26.0,63.0,69.0,41.0,0.01,76.0,,,,,,,,,,
16819,17784,performance,done,,bfs-prev,sat-loop,5,dnawalk-08,pnml,"tg,bs,hf",0.05,758.0,205704.0,220717.0,39.204,41.7305,27.0,260.0,6299.0,6299.0,7.13,27950678.0,7650.0,1194.0,1916.0,1800.0,7.2,2939616.0,,,,,,,,,,
16820,17785,performance,done,,bfs-prev,sat-loop,5,RAS-C-20,pnml,"tg,bs,hf",0.02,34.0,9045.0,12447.0,9.07762,9.17883,120.0,80.0,684.0,684.0,0.5,406454747136.0,1049.0,788.0,1226.0,1016.0,0.54,1800052.0,,,,,,,,,,
16821,17786,performance,done,,bfs-prev,none,5,peterson_4_2b,pnml,"tg,bs,hf",0.0,7.0,98.0,132.0,4.18,4.33,5.0,3.0,12.0,12.0,0.0,4.0,9.0,21.0,17.0,8.0,0.01,76.0,,,,,,,,,,
16822,17787,performance,done,,chain,sat-like,5,HouseConstruction-020,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,712.0,712.0,29.68,13665907559010.0,428701.0,12698.0,10241.0,98098.0,29.82,2985544.0,,,,,,,,,,
16823,17788,performance,done,,bfs-prev,none,5,dnawalk-14,pnml,"tg,bs,hf",0.1,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,8112.0,8112.0,60.99,1860879029.0,25388.0,1434.0,2306.0,2172.0,61.11,3370180.0,,,,,,,,,,
16824,17789,performance,done,,chain,sat-loop,5,SmallOperatingSystem-MT0064DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,742.0,742.0,12.09,4077909.0,50233.0,10776.0,9187.0,40248.0,12.11,2916880.0,,,,,,,,,,
16825,17790,performance,done,,bfs,none,5,RAS-C-15,pnml,"tg,bs,hf",0.01,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,2940.0,2940.0,1.65,578878464.0,768.0,588.0,908.0,746.0,1.67,2846932.0,,,,,,,,,,
16826,17791,performance,done,,chain,sat-like,5,fourdiningphilosophers-boxed,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,22.0,22.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
16827,17792,performance,done,,chain,sat-like,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.04,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,3659.0,3659.0,1.31,4650.0,5421.0,894.0,1707.0,1592.0,1.36,2446992.0,,,,,,,,,,
16828,17793,performance,done,,chain-prev,none,5,IOTP_c5m4p3d2,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,1710.0,1710.0,7.26,17406024.0,13457.0,2040.0,1805.0,1180.0,7.28,2920544.0,,,,,,,,,,
16829,17794,performance,done,,bfs-prev,sat-like,5,dekker-15,pnml,"tg,bs,hf",0.34,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,5648.0,5648.0,22.77,278528.0,152516.0,3075.0,3227.0,738630.0,23.18,2909252.0,,,,,,,,,,
16830,17795,performance,done,,bfs,sat-like,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.661,11.0,9.0,55.0,55.0,0.0,10.0,40.0,57.0,79.0,43.0,0.01,72.0,,,,,,,,,,
16831,17796,performance,done,,chain-prev,sat-like,5,IBM319,pnml,"tg,bs,hf",0.05,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,1374.0,1374.0,0.49,2482.0,1117.0,1178.0,1221.0,547.0,0.58,1650804.0,,,,,,,,,,
16832,17797,performance,done,,bfs,sat-like,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,477.0,477.0,0.13,3486784401.0,615.0,740.0,882.0,560.0,0.16,417716.0,,,,,,,,,,
16833,17798,performance,done,,chain,sat-loop,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,75.0,75.0,0.01,243.0,135.0,185.0,222.0,140.0,0.01,76.0,,,,,,,,,,
16834,17799,performance,done,,chain,sat-loop,5,SmallOperatingSystem-MT0032DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,390.0,390.0,1.61,166515.0,7873.0,3088.0,2591.0,6816.0,1.62,2544084.0,,,,,,,,,,
16835,17800,performance,done,,bfs-prev,sat-loop,5,IBM5964,pnml,"tg,bs,hf",0.06,265.0,21268.0,24006.0,11.3213,11.9417,263.0,139.0,1329.0,1329.0,0.65,15546.0,1024.0,503.0,935.0,441.0,0.76,1838176.0,,,,,,,,,,
16836,17801,performance,done,,chain,sat-loop,5,RAS-R-15,pnml,"tg,bs,hf",0.01,22.0,3307.0,4116.0,7.2025,7.2855,60.0,32.0,967.0,967.0,0.17,278528.0,201.0,332.0,388.0,236.0,0.19,610124.0,,,,,,,,,,
16837,17802,performance,done,,chain-prev,sat-loop,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,3202.0,3202.0,205.96,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,206.07,3924388.0,,,,,,,,,,
16838,17803,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0032DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,712.0,712.0,1.8,166515.0,7873.0,3088.0,2591.0,6816.0,1.81,2685040.0,,,,,,,,,,
16839,17804,performance,done,,bfs,sat-loop,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,144.0,144.0,0.0,128.0,28.0,120.0,104.0,60.0,0.0,76.0,,,,,,,,,,
16840,17805,performance,done,,chain,none,5,angiogenesis-01,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,448.0,448.0,0.08,110.0,270.0,338.0,463.0,254.0,0.1,239476.0,,,,,,,,,,
16841,17806,performance,done,,chain-prev,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,280.0,280.0,0.37,1029.0,2546.0,502.0,614.0,549.0,0.4,1278600.0,,,,,,,,,,
16842,17807,performance,done,,bfs-prev,none,5,2-10_phaseVariation,pnml,"tg,bs,hf",0.02,382.0,71936.0,76887.0,25.9313,26.8135,14.0,65.0,845.0,845.0,1.43,7716.0,3731.0,4423.0,4646.0,17471.0,1.46,2655996.0,,,,,,,,,,
16843,17808,performance,done,,bfs,sat-loop,5,IBM703,pnml,"tg,bs,hf",0.1,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,6877.0,6877.0,1.78,8370.0,1172.0,1428.0,1432.0,860.0,1.94,2610680.0,,,,,,,,,,
16844,17809,performance,done,,chain,sat-loop,5,fourdiningphilosophers-boxed,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,24.0,24.0,0.0,7.0,38.0,72.0,76.0,40.0,0.0,76.0,,,,,,,,,,
16845,17810,performance,done,,chain,none,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.09,624.0,151011.0,168691.0,40.20096,42.76029000000001,270.0,116.0,812.0,812.0,21.9,2271960.0,359274.0,1893.0,2349.0,11511.0,22.12,2901932.0,,,,,,,,,,
16846,17811,performance,done,,bfs-prev,sat-like,5,erk-000010,pnml,"tg,bs,hf",0.0,17.0,526.0,725.0,6.6960000000000015,6.919,11.0,11.0,324.0,324.0,0.18,47047.0,396.0,1186.0,979.0,4411.0,0.18,663072.0,,,,,,,,,,
16847,17812,performance,done,,chain,none,5,simple_lbs-2,pnml,"tg,bs,hf",0.0,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,495.0,495.0,0.2,832.0,1010.0,480.0,923.0,766.0,0.21,858360.0,,,,,,,,,,
16848,17813,performance,done,,bfs,none,5,dnawalk-06,pnml,"tg,bs,hf",0.06,507.0,120374.0,128204.0,25.4974,26.7977,34.0,250.0,6500.0,6500.0,15.66,435340831.0,5758.0,1205.0,1880.0,1806.0,15.75,3009588.0,,,,,,,,,,
16849,17814,performance,done,,chain-prev,sat-loop,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,523.0,523.0,0.59,6110643.0,668.0,1621.0,1378.0,2112.0,0.59,1680308.0,,,,,,,,,,
16850,17815,performance,done,,bfs-prev,none,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.661,11.0,9.0,72.0,72.0,0.0,10.0,40.0,57.0,79.0,43.0,0.01,76.0,,,,,,,,,,
16851,17816,performance,done,,chain-prev,sat-loop,5,desel_esparza_7_3,pnml,"tg,bs,hf",0.0,25.0,477.0,583.0,7.0539999999999985,7.343,9.0,6.0,24.0,24.0,0.0,6.0,32.0,50.0,62.0,30.0,0.0,76.0,,,,,,,,,,
16852,17817,performance,done,,bfs,sat-loop,5,2D8_gradient_5x5_10,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,2212.0,2212.0,1.34,131128140.0,1540.0,12384.0,11088.0,9504.0,1.36,2538616.0,,,,,,,,,,
16853,17818,performance,done,,chain,sat-like,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.03,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,3202.0,3202.0,99.56,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,99.67,3284664.0,,,,,,,,,,
16854,17819,performance,done,,bfs-prev,none,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.661,11.0,9.0,72.0,72.0,0.0,10.0,40.0,57.0,79.0,43.0,0.0,76.0,,,,,,,,,,
16855,17820,performance,done,,chain-prev,sat-loop,5,desel_esparza_7_3,pnml,"tg,bs,hf",0.0,25.0,477.0,583.0,7.0539999999999985,7.343,9.0,6.0,24.0,24.0,0.0,6.0,32.0,50.0,62.0,30.0,0.01,72.0,,,,,,,,,,
16856,17821,performance,done,,chain-prev,sat-loop,5,G-PPP-1-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1369.0,1369.0,0.56,1655346.0,2858.0,1557.0,1517.0,2356.0,0.57,1737484.0,,,,,,,,,,
16857,17822,performance,done,,bfs-prev,none,5,Kanban-20,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.908,16.0,16.0,4496.0,4496.0,83.24,805422366595.0,3766.0,5796.0,5040.0,1532916.0,83.25,3395996.0,,,,,,,,,,
16858,17824,performance,done,,chain-prev,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,112.0,112.0,0.01,112.0,61.0,112.0,128.0,76.0,0.01,72.0,,,,,,,,,,
16859,17826,performance,done,,bfs,sat-loop,5,IBM703,pnml,"tg,bs,hf",0.07,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,6877.0,6877.0,1.89,8370.0,1172.0,1428.0,1432.0,860.0,2.0,2611916.0,,,,,,,,,,
16860,17827,performance,done,,chain-prev,sat-loop,5,RAS-C-3,pnml,"tg,bs,hf",0.0,35.0,1373.0,1592.0,8.333,8.719,18.0,12.0,68.0,68.0,0.02,92.0,55.0,108.0,132.0,98.0,0.02,76.0,,,,,,,,,,
16861,17828,performance,done,,bfs,sat-loop,5,SmallOperatingSystem-MT0128DC0032,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,2784.0,2784.0,301.1,113321065.0,355177.0,39976.0,34475.0,268904.0,301.22,3554036.0,,,,,,,,,,
16862,17829,performance,done,,chain,sat-loop,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,12.0,12.0,0.0,3.0,11.0,28.0,26.0,12.0,0.0,72.0,,,,,,,,,,
16863,17830,performance,done,,chain-prev,none,5,desel_esparza_9_4,pnml,"tg,bs,hf",0.0,12.0,150.0,181.0,5.0,5.24,3.0,5.0,10.0,10.0,0.0,3.0,7.0,25.0,25.0,15.0,0.0,76.0,,,,,,,,,,
16864,17831,performance,done,,chain-prev,sat-loop,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.4,1882.0,1351610.0,1392323.0,55.16548,56.84597,48.0,288.0,19129.0,19129.0,25.31,259556.0,88205.0,4364.0,9624.0,13294.0,25.76,2919732.0,,,,,,,,,,
16865,17832,performance,done,,bfs-prev,sat-loop,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.05,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,4726.0,4726.0,0.16,166.0,456.0,490.0,1202.0,833.0,0.23,736512.0,,,,,,,,,,
16866,17833,performance,done,,bfs-prev,sat-like,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.0,76.0,,,,,,,,,,
16867,17834,performance,done,,bfs,sat-loop,5,rwmutex-r10w50,pnml,"tg,bs,hf",0.38,1291.0,981596.0,1076681.0,136.5099,150.8793,130.0,120.0,444.0,444.0,0.56,1074.0,2520.0,2640.0,3472.0,102560.0,0.98,1248404.0,,,,,,,,,,
16868,17835,performance,done,,bfs-prev,sat-like,5,Philosophers-10,pnml,"tg,bs,hf",0.01,43.0,5119.0,6902.0,12.281,12.545,50.0,50.0,227.0,227.0,0.08,59049.0,295.0,370.0,441.0,280.0,0.1,149400.0,,,,,,,,,,
16869,17836,performance,done,,chain-prev,sat-loop,5,FMS-50,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,1735.0,1735.0,11.1,4.24025581818266e+17,46077.0,23325.0,22485.0,109188.0,11.13,2997000.0,,,,,,,,,,
16870,17837,performance,done,,bfs,none,5,trg_1-20-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,1488.0,1488.0,8.9,109552.0,6608.0,1395.0,1044.0,6276.0,8.91,2934500.0,,,,,,,,,,
16871,17838,performance,done,,chain,sat-loop,5,MAPK-20,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,1089.0,1089.0,3.18,88125763956.0,4507.0,7285.0,5980.0,19605.0,3.19,2902248.0,,,,,,,,,,
16872,17839,performance,done,,chain-prev,sat-loop,5,circadian_clock-000100,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,2973.0,2973.0,9.18,42040402004.0,1018.0,8040.0,4064.0,1062924.0,9.19,3064872.0,,,,,,,,,,
16873,17840,performance,done,,bfs-prev,sat-loop,5,dnawalk-14,pnml,"tg,bs,hf",0.07,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,12408.0,12408.0,81.3,1860879029.0,25388.0,1434.0,2306.0,2172.0,81.39,3608184.0,,,,,,,,,,
16874,17841,performance,done,,bfs,sat-loop,5,dnawalk-14,pnml,"tg,bs,hf",0.11,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,12708.0,12708.0,73.57,1860879029.0,25388.0,1434.0,2306.0,2172.0,73.7,3249252.0,,,,,,,,,,
16875,17842,performance,done,,bfs-prev,sat-loop,5,G-PPP-1-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,2052.0,2052.0,0.72,1655346.0,2858.0,1557.0,1517.0,2356.0,0.72,2081140.0,,,,,,,,,,
16876,17843,performance,done,,chain-prev,sat-loop,5,RAS-C-20,pnml,"tg,bs,hf",0.02,34.0,9045.0,12447.0,9.07762,9.17883,120.0,80.0,534.0,534.0,0.56,406454747136.0,1049.0,788.0,1226.0,1016.0,0.61,1721256.0,,,,,,,,,,
16877,17844,performance,done,,chain,sat-loop,5,2D8_gradient_5x5_10,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,1108.0,1108.0,1.16,131128140.0,1540.0,12384.0,11088.0,9504.0,1.22,2174476.0,,,,,,,,,,
16878,17845,performance,done,,bfs-prev,none,5,SmallOperatingSystem-MT0032DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,1096.0,1096.0,4.68,166515.0,7873.0,3088.0,2591.0,6816.0,4.69,2936448.0,,,,,,,,,,
16879,17846,performance,done,,bfs,sat-like,5,HouseConstruction-010,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,732.0,732.0,3.17,1663565805.0,30151.0,3258.0,2596.0,10208.0,3.18,2882540.0,,,,,,,,,,
16880,17847,performance,done,,bfs-prev,sat-like,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,594.0,594.0,0.22,10380.0,1209.0,733.0,870.0,844.0,0.24,585904.0,,,,,,,,,,
16881,17848,performance,done,,bfs,none,5,cs_repetitions-2-unfolded,pnml,"tg,bs,hf",0.0,76.0,3536.0,4492.0,13.986,14.72,23.0,28.0,588.0,588.0,0.38,7424.0,739.0,288.0,344.0,260.0,0.4,1144680.0,,,,,,,,,,
16882,17849,performance,done,,bfs-prev,sat-like,5,database2UNFOLD,pnml,"tg,bs,hf",0.0,55.0,2266.0,2914.0,9.0886,9.3111,38.0,32.0,234.0,234.0,0.03,153.0,147.0,208.0,226.0,128.0,0.04,64320.0,,,,,,,,,,
16883,17850,performance,done,,chain,sat-loop,5,RAS-C-10,pnml,"tg,bs,hf",0.01,34.0,4365.0,5937.0,8.792,8.931000000000003,60.0,40.0,278.0,278.0,0.11,823552.0,509.0,388.0,596.0,476.0,0.13,457652.0,,,,,,,,,,
16884,17851,performance,done,,bfs-prev,sat-like,5,RAS-C-15,pnml,"tg,bs,hf",0.02,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,597.0,597.0,0.19,578878464.0,768.0,588.0,908.0,746.0,0.23,599372.0,,,,,,,,,,
16885,17853,performance,done,,bfs-prev,sat-like,5,RAS-C-3,pnml,"tg,bs,hf",0.0,35.0,1373.0,1592.0,8.333,8.719,18.0,12.0,102.0,102.0,0.01,92.0,55.0,108.0,132.0,98.0,0.02,72.0,,,,,,,,,,
16886,17854,performance,done,,bfs-prev,sat-loop,5,G-PPP-10-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1601.0,1601.0,19.94,23537012497.0,120247.0,10051.0,10306.0,254376.0,19.99,3113012.0,,,,,,,,,,
16887,17855,performance,done,,chain-prev,sat-like,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,340.0,340.0,0.13,1863.0,780.0,445.0,558.0,340.0,0.16,434832.0,,,,,,,,,,
16888,17857,performance,done,,chain,sat-like,5,Philosophers-100,pnml,"tg,bs,hf",0.68,43.0,53296.0,72531.0,12.91462,13.06066,500.0,500.0,1979.0,1979.0,1.02,5.15377520732011e+47,3178.0,3700.0,4402.0,2800.0,1.88,2366448.0,,,,,,,,,,
16889,17858,performance,done,,chain,sat-like,5,simple_lbs-5,pnml,"tg,bs,hf",0.2,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,16233.0,16233.0,3.1,116176.0,6617.0,1556.0,3859.0,4437.0,3.33,2666572.0,,,,,,,,,,
16890,17859,performance,done,,bfs-prev,sat-loop,5,fivediningphilosophers-2at1ce-boxed,pnml,"tg,bs,hf",0.0,24.0,737.0,969.0,7.015,7.309,15.0,10.0,30.0,30.0,0.0,11.0,52.0,90.0,94.0,50.0,0.01,76.0,,,,,,,,,,
16891,17860,performance,done,,chain-prev,none,5,MAPK-40,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,1230.0,1230.0,26.0,478293389221095.0,24492.0,25465.0,20770.0,128280.0,26.02,3064636.0,,,,,,,,,,
